spicountrycode,spiyear,inv_inf,inv_tur,inv_san
CRI,2018,25.047966522592937,1.2673527823108104,0.8908672271466409
CRI,2019,24.01418670773201,1.2068993101319736,0.9477103378186085
CRI,2020,25.396347553018806,1.2081830733575019,0.9585435506512006
CRI,2021,24.486808167157673,1.1972166187859308,0.8595524217093437
CRI,2022,27.3770871575005,1.2925253741210236,1.0280772382042205
CIV,2011,9.862179426796462,0.4517784742983706,0.4393802616765389
CIV,2012,10.599393779312669,0.5061969875113617,0.4771421154225738
CIV,2013,10.109128024842404,0.5053310023745718,0.3854895339018916
CIV,2014,9.826239523702034,0.5526363869061907,0.4261955149106977
CIV,2015,10.681502886124003,0.552546588864854,0.522734530071704
CIV,2016,10.120826490120185,0.7428959332629428,0.5336950263636282
CIV,2017,9.90851071883318,0.6138933253279933,0.4802630756674427
CIV,2018,15.411711468213268,0.6709223134553431,0.5614032730636407
CIV,2019,14.483078157343668,0.6534980253358996,0.47957516864628436
CIV,2020,13.007608377477519,0.6503204912454216,0.5097459366336046
CIV,2021,12.05835545952304,0.639507095617162,0.4247036510615398
CIV,2022,14.656825331001642,0.7220983719646474,0.5679355290671428
HRV,2011,23.35249088134258,1.2029671260993018,0.7792592428005719
HRV,2012,23.71093728202313,1.3770928935284068,0.8384110806404009
HRV,2013,27.66527877601554,1.4555189443946606,0.9538688549949416
HRV,2014,21.331301182430273,0.9579115112128804,0.8205388193122012
HRV,2015,31.49264493119588,1.1709189989728717,0.889609917169363
HRV,2016,21.803294111048697,1.4552112904494914,0.9253558095612683
HRV,2017,19.563338362915363,1.144764098047065,0.9998864965225087
HRV,2018,23.351308955508838,1.3659948159819209,1.1243933105593689
HRV,2019,25.908823469746242,1.3080474060591265,0.9246612488409767
HRV,2020,23.683078788590148,1.263547853976089,1.1622870993603462
HRV,2021,19.410897043231046,1.2995402226709543,1.1154379782983312
HRV,2022,27.331133695278368,1.205263550261325,1.049716746579482
CYP,2011,24.55642786995901,1.19350297402164,0.893949993952139
CYP,2012,24.175353806725944,1.2359243166104494,1.011759356576638
CYP,2013,20.06091879399712,1.2781024679890938,0.7980421254068729
CYP,2014,22.61738946046114,1.27148882362275,0.8158573521066221
CYP,2015,27.49030629611357,1.0023482951348879,1.2086217970383077
CYP,2016,21.321206839642183,1.275974890033329,0.9598941339722984
CYP,2017,22.2905300100893,1.3149468168493281,0.8449058649701502
CYP,2018,29.69007553537594,1.3898409827314309,0.9143948317479027
CYP,2019,25.848588291838418,1.411450409767711,0.9676193567699112
CYP,2020,22.574819598232594,1.3255070239742117,0.8667732205512111
CYP,2021,31.123435733487124,1.4668450523228331,1.0722597991198857
CYP,2022,26.130873309180156,1.1910333276981768,0.9538407468282644
CZE,2011,26.114934493993545,1.2588589098456011,1.2335521774163192
CZE,2012,23.912777709292204,1.4163085812169378,0.9625942268388892
CZE,2013,20.487843807113578,1.202184188925,1.0450363794873034
CZE,2014,24.40816445424997,1.3428448378636666,1.035760569551812
CZE,2015,23.244298081262173,1.1909226890372444,1.0870706800250354
CZE,2016,24.784510374114557,1.4155407960883613,1.039183998419946
CZE,2017,24.272101412189564,1.150646175119554,0.9948842865428513
CZE,2018,23.04614898098325,1.6964325760929486,1.0693787903209617
CZE,2019,28.86589099175671,1.7005997366384253,1.158561810715976
CZE,2020,24.462015878856743,1.2177948145010664,1.1380308565514075
CZE,2021,22.83189482908811,1.560416377285022,0.9985182687840518
CZE,2022,24.590166105548292,1.414680566890151,1.0285197961032122
DNK,2011,21.90466662559621,1.6551701097061537,1.2660910889730392
DNK,2012,30.447823020634342,1.3274968652432524,0.9773417085604926
DNK,2013,30.365766903607497,1.6262321632738739,1.1769535167475926
DNK,2014,23.737612694837544,1.328705962260034,0.992281907215657
DNK,2015,26.952902424593596,1.5124804208683336,1.0263054053438319
DNK,2016,24.465681063892387,1.3870616844618027,1.037951742438547
DNK,2017,23.558427188550773,1.3151409438083614,1.2525172178008412
DNK,2018,25.71357289962878,1.6692130275923613,1.04736864470782
DNK,2019,25.800161436337014,1.4534392264945397,1.106368779370185
DNK,2020,26.679183069428763,1.9050715534007163,1.1464722097132152
DNK,2021,25.77735779153204,1.4274010990596222,1.1475325538798848
DNK,2022,24.343889140925896,1.4910992381284474,0.9595068158736292
DJI,2011,9.749674064012272,0.4258006937070689,0.3271074708467038
DJI,2012,8.905783837817703,0.4972290874815765,0.33550467803644185
DJI,2013,7.528803138867172,0.4673874038772427,0.33859545768947147
DJI,2014,8.787719672610239,0.5115400467480216,0.37479184294600437
DJI,2015,9.359173643824414,0.5601940216312459,0.42304978684912603
DJI,2016,8.121084701390762,0.48795678433828965,0.37834941834751323
DJI,2017,10.330347383756704,0.5606853423927329,0.45708565191728434
DJI,2018,9.211701216998604,0.4959404203951465,0.4953973721574197
DJI,2019,10.477340709859709,0.5657968973817195,0.4490350030351745
DJI,2020,11.837887844891368,0.45320276205591986,0.5245093447087533
DJI,2021,10.849909156448652,0.4791250565181288,0.4936047063997027
DJI,2022,12.281128174454667,0.5617211093035818,0.42037265699623005
DOM,2011,16.776201673087655,0.8534794104065255,0.5861768217034938
DOM,2012,20.589981703457575,1.0329395487084352,0.6725872464379178
DOM,2013,18.830576887182342,1.0409494976902802,0.603606190876192
DOM,2014,18.169557608818135,0.9699759575862532,0.8276487791014236
DOM,2015,17.90416749413913,1.248836413647383,0.7846767035826221
DOM,2016,15.925671100688337,0.8527556710424964,0.7343089209025938
DOM,2017,16.29664406406696,1.1552041885607085,0.8057668712830806
DOM,2018,16.45314922849493,0.9932605957395524,0.6472485100607184
DOM,2019,18.279639839599277,1.0525674070956736,0.790978235669225
DOM,2020,17.837126761639432,1.1672592186109982,0.9221885949303351
DOM,2021,16.942158472446092,0.9548215669941605,0.7850525712185776
DOM,2022,18.980161221865966,1.0465948556952702,0.8499768544193819
ECU,2011,16.29439927292967,0.9317464664201387,0.7695176261036779
ECU,2012,19.780048372840863,0.9490560733712724,0.7549613259728017
ECU,2013,16.523299855201106,0.8069017116830254,0.7487385502540023
ECU,2014,17.721528469793544,1.0834097037526218,0.8821991914299703
ECU,2015,22.54104637021531,1.0198037226006478,0.719036814077187
ECU,2016,20.47812842772358,1.0326409370315637,0.7958312785753068
ECU,2017,18.780889116269798,1.0768009859908556,0.9506014331489562
ECU,2018,21.069880122246676,1.1635228785126221,0.9306057409045637
ECU,2019,22.851008445793184,1.011656918926831,0.8131996029605442
ECU,2020,23.634814684873238,1.0764036192299014,0.8043546160568699
ECU,2021,18.927323671282288,0.888981060414843,0.7086600688462734
ECU,2022,20.551056263207148,1.1652764980325727,0.9538957042035268
EGY,2011,12.290507823646324,0.7334938596061322,0.5481269016073759
EGY,2012,13.225929236849796,0.7138559523936852,0.5562608179008913
EGY,2013,13.611872611896407,0.9598574048304402,0.5435937511932901
EGY,2014,13.890399333884035,0.819394507906427,0.5619023852182098
EGY,2015,14.175308700564784,0.7664707236672028,0.5848203655968
EGY,2016,11.261434103026284,0.716872944765422,0.6519405984580586
EGY,2017,14.606684522656368,0.7619726077180198,0.5194491712307291
EGY,2018,11.431502795511529,0.7595189530284139,0.6085751152242908
EGY,2019,12.355344300125433,0.8930346301252202,0.6443965510719348
EGY,2020,14.090024695196776,0.8553481338761187,0.6664639727476922
EGY,2021,15.37126121435532,0.8737976439716294,0.6698244128477421
EGY,2022,15.179183911332208,0.7796550927257676,0.5794202870142375
SLV,2011,14.492565284874289,1.0001485659102989,0.6464959237690567
SLV,2012,15.967469730623073,0.936383727131311,0.6538067324427073
SLV,2013,16.433767526654965,0.9129107015572558,0.6921144083354362
SLV,2014,17.194623377030865,0.8617015972022672,0.7097792567468179
SLV,2015,17.44229497014604,0.9534563316980362,0.8265106118786477
SLV,2016,14.35458597033401,0.8114469764986453,0.7216164045216416
SLV,2017,17.902520458615893,0.7963052089507318,0.6867848990839415
SLV,2018,21.21435718649028,0.923147576913686,0.6275859670471984
SLV,2019,19.04197248906074,0.9335297855688972,0.6299644803423046
SLV,2020,20.72116565089598,0.8514853916281784,0.8593458553369355
SLV,2021,15.835865156084493,1.1539038780442656,0.7425366042123905
SLV,2022,17.329583315960534,0.891968918523655,0.6514020111970823
GNQ,2011,9.837602256538524,0.4104748554254009,0.3458164586617832
GNQ,2012,9.958864323607346,0.47320843957258735,0.3745168257014235
GNQ,2013,7.372825582466136,0.5351938768784273,0.39761686078344743
GNQ,2014,11.789677414253484,0.6099770504395138,0.3335054966856247
GNQ,2015,7.907446423090455,0.4992848538309674,0.31921162369811723
GNQ,2016,9.1996317226162585,0.4505123904375456,0.4872913468763614
GNQ,2017,8.958050905672433,0.44507249110516106,0.372295150254449
GNQ,2018,10.083071738064227,0.5664582437123555,0.34226036512203895
GNQ,2019,8.360947534536315,0.5025435247518442,0.49459463501391504
GNQ,2020,8.28076070269463,0.5641399608439874,0.3552849546308464
GNQ,2021,11.561183758744493,0.5487668025127015,0.5183426376114914
GNQ,2022,9.646882108643778,0.46416440456663427,0.4674860072699814
ERI,2011,4.55213184669458,0.25075704467749627,0.1941175111813192
ERI,2012,4.478624686562695,0.3120265637531626,0.19655856052246587
ERI,2013,4.333071639665291,0.2383810468824042,0.2593981229501039
ERI,2014,5.334261817482012,0.2675675998799149,0.22263713081357459
ERI,2015,4.341900733775632,0.2478806504876567,0.23724100721443178
ERI,2016,4.941035808772633,0.3009495383196211,0.18597287683771552
ERI,2017,5.188983896356953,0.29584408902826587,0.21462550621311732
ERI,2018,4.672246432417116,0.2656228362804286,0.23321474097984576
ERI,2019,4.83193159990167,0.3241576541717359,0.19201475323675823
ERI,2020,5.880439483254013,0.3165823136157662,0.2255249514795104
ERI,2021,4.6832351338716345,0.32806192197184386,0.2745041413790347
ERI,2022,4.935206460750378,0.3106067776817976,0.24894446007768747
EST,2011,26.423452180987624,1.3033455062257315,1.0220017104429846
EST,2012,24.31485840809704,1.2193414766066029,0.9738039412837137
EST,2013,24.05626664367543,1.3170836960690828,1.01677423519871
EST,2014,24.901246158495624,1.2081186958699006,1.0383374262511682
EST,2015,25.04087821054044,1.5814709510680132,1.678088898167891
EST,2016,24.260534814567507,1.3053057222947844,1.0924022009705956
EST,2017,23.456701911377422,1.1842495848961778,1.1082874917289436
EST,2018,24.07079438620181,1.4432692096493924,0.9814853741764288
EST,2019,26.399229734423322,1.2802060813799108,0.9784055613224346
EST,2020,27.26814510985812,1.5529685935268507,0.9201206935381608
EST,2021,24.96335485110472,1.4424249073257267,1.1650438132913845
EST,2022,28.09587695608347,1.3241294789498195,1.1786631121218145
SWZ,2011,9.50335632088755,0.5030482510752108,0.37279682317661633
SWZ,2012,8.725289303871756,0.46510582500051045,0.32336402210764
SWZ,2013,9.378348716446487,0.4878117499605034,0.3181856351079424
SWZ,2014,8.610717482993767,0.4571789708628427,0.38525552683490655
SWZ,2015,9.963799685409253,0.4207817119222594,0.46408624282475774
SWZ,2016,11.091554857063462,0.6211550599763478,0.4234646232612796
SWZ,2017,11.565582637958547,0.5379271367824403,0.5122116626301504
SWZ,2018,11.724051326590262,0.7292066034453777,0.42060941465001306
SWZ,2019,11.010012839190473,0.6823270636035316,0.5283367580208631
SWZ,2020,11.823126180281365,0.6532806106006707,0.4520491717669274
SWZ,2021,14.006976649876485,0.607342757548436,0.4646290404294304
SWZ,2022,11.909740578254894,0.5558739726675276,0.44673637627963697
ETH,2011,7.355759032707917,0.35038397770583374,0.290675770560464
ETH,2012,7.341252269672991,0.363926381611307,0.24537795554209926
ETH,2013,6.597253069873156,0.41978007180569754,0.27671036840908236
ETH,2014,7.807968625367361,0.44776286146551675,0.3463822193733144
ETH,2015,9.27101649548693,0.4670887693662298,0.44258580584634805
ETH,2016,8.303659443580068,0.4601452025574812,0.36489159279354916
ETH,2017,9.282900786949952,0.4614873507209428,0.38783197673538405
ETH,2018,9.843981005008589,0.5878682369215641,0.4531085741952541
ETH,2019,12.794171937295506,0.5919410366032025,0.3982528501524624
ETH,2020,12.469468844952406,0.5601078302065108,0.44725294626932455
ETH,2021,10.946687439662464,0.5839330330161372,0.3879220128744534
ETH,2022,10.891012339155274,0.5531279073822176,0.4806785302543691
FJI,2011,13.286193230742157,0.7922965878916505,0.678439454662196
FJI,2012,14.92449729027394,0.896606528058319,0.7132813254695853
FJI,2013,13.43367882128361,0.8303492732443662,0.6063564254277729
FJI,2014,19.432574530857853,0.9171230749825184,0.6021520096183185
FJI,2015,16.28406456386126,0.8503871008353083,0.8454212654760628
FJI,2016,20.85018783254168,0.9180538821969992,0.5895121774705323
FJI,2017,16.936882039320434,0.8751255612248142,0.6379623010901577
FJI,2018,16.434537934880048,1.000349164327886,0.7962166723021735
FJI,2019,20.715662513162666,0.9409893404203762,0.6679846071032298
FJI,2020,16.920659816172044,1.0931843602587796,0.6728714750479698
FJI,2021,19.937930743641974,1.0085627297741233,0.8435666433381764
FJI,2022,20.002697124371995,0.9903242107207973,0.6506707905009352
FIN,2011,26.325250405853723,1.640250552156852,1.0745833296218028
FIN,2012,26.151152692885166,1.2446846028820973,1.0023126471345922
FIN,2013,28.279098988358648,1.333309153702432,1.1994205957934354
FIN,2014,30.828156706439632,1.1839723116284357,1.0581277322055969
FIN,2015,28.96048134008439,1.426226387375389,1.200715454507725
FIN,2016,25.448688355811267,1.2083784857645292,1.2535951716675855
FIN,2017,26.0426818271264,1.3401973669462246,1.2404876976319206
FIN,2018,30.74573951922899,1.514742881067666,1.1566794663851965
FIN,2019,28.907523937573373,1.7271630884381217,1.2680931904679973
FIN,2020,31.22176503673939,1.7630996170978903,1.2741118647746732
FIN,2021,24.990487445418793,1.4298680382097209,1.1223074043700583
FIN,2022,24.50595911075253,1.3484210563441834,1.397247459196644
FRA,2011,24.00911715796711,1.2987891631295847,1.0487479511667366
FRA,2012,26.653789528088733,1.4128587505744044,1.113210058376472
FRA,2013,24.54345780779498,1.128081370108379,1.0963897022801739
FRA,2014,22.880691178724813,1.2367543470735392,1.0022251800836914
FRA,2015,26.928742570743413,1.372333416113491,0.9611979742353005
FRA,2016,25.817856742611518,1.483423380162055,1.0041236366902007
FRA,2017,22.956399145768593,1.3030642438115567,1.1036264483259024
FRA,2018,20.40652408217531,1.3587309587998528,1.164597790193127
FRA,2019,27.862546719150966,1.3955883720441598,1.0156751095092664
FRA,2020,26.010901807381405,1.2870749527986136,1.0594042703677518
FRA,2021,26.740476878704545,1.5782661924923114,0.93286364675649
FRA,2022,29.49693064052839,1.3692841320087394,1.2381537306640895
GAB,2011,15.63974322195979,0.9384470376180606,0.626757894919706
GAB,2012,11.960061958916057,0.752719902505228,0.48233595150559433
GAB,2013,14.824992052454668,0.692164412325938,0.5219737261442686
GAB,2014,14.102007778090401,0.8403568267196909,0.724538065251135
GAB,2015,15.771549702543409,0.9246056696026247,0.6061380234233272
GAB,2016,15.047700319291495,0.7987246875613451,0.5700676564710172
GAB,2017,17.455298468559544,0.7820207978701113,0.7207586750541146
GAB,2018,15.13134840765438,0.9196367667391255,0.4968418780925425
GAB,2019,15.392184724211797,0.8326931947034798,0.6778972549100616
GAB,2020,18.401745380256788,0.8785536611797006,0.6575624066281914
GAB,2021,18.206908298032534,0.7764975461366129,0.7077398746254224
GAB,2022,17.06866591421665,0.7400587318535898,0.7087892907762844
GMB,2011,9.85002109533363,0.45974679354129977,0.3458763281283833
GMB,2012,10.451080119942853,0.5134493888212326,0.3878704145649629
GMB,2013,9.688991486752228,0.5522756998483818,0.37063408690544725
GMB,2014,10.040660970414105,0.5764249416965386,0.4438123142065928
GMB,2015,8.613682722532312,0.5538125524380705,0.398816278394372
GMB,2016,10.767275635158235,0.6977663961468302,0.3929455705917234
GMB,2017,10.276550708983606,0.5343652559065725,0.44950989991595147
GMB,2018,13.050424420455935,0.6513341666574907,0.5508615879849476
GMB,2019,14.234530986081227,0.7157873020233622,0.5033523974970311
GMB,2020,12.794564243548644,0.7028881494546362,0.5110628748885652
GMB,2021,10.627748362993453,0.6859622082659295,0.5249165567896722
GMB,2022,16.20814298155652,0.7800449592406287,0.6573636104135078
GEO,2011,16.701234757806215,0.9445065315870192,0.7708232399910406
GEO,2012,15.19745736497754,1.0319650043193476,0.68279660797654
GEO,2013,19.264969316656913,1.0285623872090681,0.7016421368084828
GEO,2014,19.29927277944196,0.9245612062130143,0.8099769942335019
GEO,2015,18.316567004316738,1.0252413804177671,0.841796102077087
GEO,2016,18.09036147932972,1.0965588107734578,0.911350507763567
GEO,2017,17.92899171915828,1.1002900580881227,0.8674908029672074
GEO,2018,25.191396081569234,1.2125444782577754,0.9176262558209235
GEO,2019,18.277218157833232,1.0514577832670986,0.8631833115121277
GEO,2020,18.108197150869383,1.2614460145429474,0.8522690035215451
GEO,2021,19.035869935552252,1.1356538421403874,0.8213050049412488
GEO,2022,21.885671951022985,1.0885923798791783,0.8830484792320015
DEU,2011,30.859897194833323,1.303739884024513,0.9727162438216842
DEU,2012,23.274817039271397,1.4563258444363807,1.0467362210874191
DEU,2013,31.18734195562375,1.1867564642029655,1.2344108657300066
DEU,2014,28.07584491111593,1.4471996660946558,0.8950271495333146
DEU,2015,24.51405932567063,1.295228468495618,1.18836749977349
DEU,2016,25.796902779721503,1.399852088889322,1.1109757649711551
DEU,2017,24.478286637196398,1.3841328650024738,1.055305489050738
DEU,2018,25.224945764767792,1.259695148354351,1.2394247366496283
DEU,2019,29.31789835985273,1.1880943310834304,1.3307991238967651
DEU,2020,28.507179093048943,1.3495652461272618,1.2978394996526554
DEU,2021,25.43977603612857,1.4564854132441682,1.132466374879543
DEU,2022,27.84654168197564,1.4554778714019638,0.9799785908736242
GHA,2011,15.884616131748741,0.8588011767534888,0.5645760452199292
GHA,2012,15.515937016250163,0.7352124382056321,0.5668792438317045
GHA,2013,15.272086873488044,0.8217680366997606,0.5825693542976907
GHA,2014,14.357564781307262,0.8120137795446186,0.550312968791569
GHA,2015,15.950745032782923,0.7012506583216884,0.5682676603942027
GHA,2016,17.857845176922577,0.7424073068963023,0.6688084769251148
GHA,2017,16.482684251080588,0.8981755574662155,0.6604023277243233
GHA,2018,15.490549159367992,0.8376441071882799,0.574590432869964
GHA,2019,18.916236737904736,0.8893877794677567,0.6850336294722389
GHA,2020,16.45408847695875,0.7513108221109074,0.7505273549665771
GHA,2021,16.453643692574822,0.7717728670447117,0.6875841559182458
GHA,2022,16.21164758673822,1.0739659137519761,0.7889020002020725
GRC,2011,22.96815973661811,1.3944761073839966,0.8228426038623721
GRC,2012,21.71238536007014,1.2540457597861008,1.0099172427135659
GRC,2013,22.101984471080414,1.577979698522491,0.9335474062029877
GRC,2014,20.049371201658328,1.1009979065160118,1.0149390038325943
GRC,2015,25.011883208069555,1.4447149972646103,0.9503802236814327
GRC,2016,21.464726583020298,1.4827872333840677,0.8645710088863097
GRC,2017,24.508983036934453,1.4048349187308213,1.065608576473165
GRC,2018,28.04528405993666,1.4160492676179606,0.957545736391618
GRC,2019,23.451175640198063,1.232351492349633,0.9060374263464436
GRC,2020,21.282825463578977,1.4259881685049542,0.9324465783922496
GRC,2021,23.32385494276727,1.3182470418579562,0.9958330326560944
GRC,2022,25.833821950773736,1.2410445312359657,1.0109881731702735
GTM,2011,12.715759367686625,0.8472428682925751,0.5225263082730528
GTM,2012,15.967232397005493,0.7798425088719418,0.5262619703884029
GTM,2013,13.48447211992468,0.7678870371403366,0.6062717017003406
GTM,2014,12.74448598085072,0.7779822702735546,0.5364611646002766
GTM,2015,14.699109463830037,0.6999906129167299,0.5902879512640504
GTM,2016,12.848138705431326,0.6826976928435566,0.6687716442615198
GTM,2017,14.10997661613638,0.7972150616597151,0.6331305530137897
GTM,2018,14.248438153559457,0.7080632799831276,0.7072321157130764
GTM,2019,16.937892131648166,0.8507635676506244,0.6187556251471991
GTM,2020,14.020448812171662,0.8183990188360968,0.6258937078189468
GTM,2021,15.745018719358274,0.8263754800326998,0.5832115239313947
GTM,2022,16.381426602426338,0.7089621587457853,0.5677327605100757
GIN,2011,5.469653023315747,0.334242437392184,0.3163764861972543
GIN,2012,8.003618986176697,0.45704457439556573,0.21438265845610394
GIN,2013,6.559194959066893,0.38853084786635705,0.2809229769550763
GIN,2014,7.626441558115107,0.47588514011573085,0.27949333703847185
GIN,2015,7.542132409775255,0.37414422717396645,0.264710887061563
GIN,2016,7.4272059776287005,0.40327159947587654,0.2492229910843171
GIN,2017,9.394302877516965,0.43845667813451217,0.3788526761787872
GIN,2018,7.618594130996051,0.4071491321996741,0.34057588965310237
GIN,2019,7.64805899625015,0.6294021855871629,0.4286916408387621
GIN,2020,7.265283100062608,0.3989487927920132,0.34767277704243943
GIN,2021,7.734755023481535,0.4484071219171104,0.38602352448471816
GIN,2022,9.295207459384972,0.42465070806006483,0.41254984624853736
GNB,2011,6.371361857848126,0.3600285707110076,0.2696611687281689
GNB,2012,8.075834791386724,0.35357219554575636,0.2416899787673289
GNB,2013,6.917622100837501,0.38222303949750047,0.3382744252029928
GNB,2014,8.116286621180997,0.3551158661525936,0.277199550507789
GNB,2015,7.573023925737116,0.42479308692933654,0.29468513553779196
GNB,2016,6.688272895498992,0.42137697103762933,0.3833914126950244
GNB,2017,7.426826429313402,0.45600176408693255,0.3002823466662026
GNB,2018,7.740453480363356,0.4486697682184369,0.3908385332410741
GNB,2019,8.437742101721549,0.4523699465922636,0.40681778078261477
GNB,2020,8.674131611236485,0.4947564766067203,0.4554962817175632
GNB,2021,8.897367743801126,0.46000971318446776,0.5031892691003756
GNB,2022,9.170979338752655,0.6548244645085863,0.43623824800831296
GUY,2011,18.10828971759155,0.738965708869409,0.6620328160606843
GUY,2012,14.591915532557021,0.8203436807919444,0.6161000237351871
GUY,2013,15.211526060381159,0.8902615760667699,0.6619178640847315
GUY,2014,13.139367072717773,0.8118855268378883,0.5787359672609477
GUY,2015,16.960945726470502,0.9132197883007935,0.7326591811499277
GUY,2016,17.943548542305177,0.9893841766626565,0.5850380245605478
GUY,2017,17.93415220623512,0.9490845467326556,0.8128807687291993
GUY,2018,14.562237042027077,0.8604432746614893,0.6803227568135455
GUY,2019,16.786789978272967,0.9545471432196411,0.7693002143290006
GUY,2020,13.993341048283959,0.9175170987429987,0.7956064061389218
GUY,2021,19.553716413053237,0.9345222118907598,0.7429093271135537
GUY,2022,17.867229943147887,1.1312040864190884,0.7809031411760066
HTI,2011,7.354869916206269,0.4342271610505648,0.3586875994643499
HTI,2012,7.498060521013358,0.44536890659465234,0.35522214948683706
HTI,2013,8.29430777325662,0.39421588042690103,0.30782486023163436
HTI,2014,8.129456143649715,0.4490206428195629,0.34032294865797486
HTI,2015,9.673233465399818,0.523494815572397,0.38545309566041946
HTI,2016,7.5608272937691,0.4740685281218774,0.3883199657157938
HTI,2017,8.19085463228435,0.5046852467488654,0.3378480970693461
HTI,2018,8.96411255296909,0.539482627493715,0.3449603643735655
HTI,2019,12.493042323729291,0.5686203535097438,0.3592660942532765
HTI,2020,9.917928781419569,0.4920790089063409,0.3767325558138327
HTI,2021,11.560524758005508,0.6282546649738433,0.4422730206125933
HTI,2022,9.22849348455588,0.6197797412216407,0.36883849004694574
HND,2011,14.096438932317646,0.7717286655992127,0.5597900858927568
HND,2012,15.035212376999237,0.8448823260271675,0.5955680639396089
HND,2013,14.074035723996625,0.79715193281087,0.6186838186866969
HND,2014,17.776195934728623,0.7187074341655174,0.7814900615644907
HND,2015,12.746013762025498,0.798304956108493,0.6256836885835428
HND,2016,12.515904182597948,0.8064358039695865,0.622640191047456
HND,2017,15.954329487436645,0.7827583174149093,0.5905140423600449
HND,2018,15.033976330284448,0.7238776741041234,0.5580527521095761
HND,2019,13.515542695301116,0.8014693233387951,0.6822851008495624
HND,2020,17.455425218134742,0.9868644819675121,0.764982246392077
HND,2021,14.962798658167657,1.0788814300898921,0.7457941978049111
HND,2022,14.763677746025019,0.6927788774107886,0.7331739898259552
HUN,2011,19.896078723483264,1.235675282738285,0.8877439934898674
HUN,2012,22.627452482314165,1.2231227607196316,0.9518184806970907
HUN,2013,20.595239079427714,1.1204531508241349,1.0474546179219701
HUN,2014,21.80490632948897,1.23878184229764,0.9160938814464369
HUN,2015,29.7653732273814,1.3015720597795435,0.8588171493121568
HUN,2016,28.15317108418671,1.2509161769416328,1.005420409220452
HUN,2017,21.45427210868718,1.0741638310422248,0.9535948499246982
HUN,2018,23.251356743337546,1.064365131628849,1.0614917979950773
HUN,2019,24.24141351577849,1.3041922904974774,1.0614977713236824
HUN,2020,22.241620255575153,1.3115776022595087,1.0000616769517945
HUN,2021,27.504762313462244,1.1511999007603468,1.252125185349029
HUN,2022,21.602397156976075,1.3070903194451098,0.8056370909620284
ISL,2011,23.199743538635865,1.5107676236892824,0.914707238398066
ISL,2012,25.005892873780525,1.510067805717393,1.0863163868078511
ISL,2013,21.994415745569814,1.3430658828876638,1.1308720896747422
ISL,2014,26.61302890601742,1.6487479174422668,1.002764900450842
ISL,2015,29.50255320405024,1.2304134147378614,1.129148579990401
ISL,2016,22.922618212856005,1.3564538711728877,1.1676657687694079
ISL,2017,26.317781221001844,1.5340667013328664,1.2753519436426841
ISL,2018,24.19869844625296,1.7008978684288887,1.1904417996119743
ISL,2019,28.908973734093042,1.6636327631396934,1.1763894831600776
ISL,2020,31.183980948790616,1.3166354962975186,1.1341767789788872
ISL,2021,27.54882775578568,1.4756370550036093,1.2158229449377298
ISL,2022,29.3419459202846,1.1455344723165315,1.0420207733287126
IND,2011,11.666829701207558,0.6144455450107469,0.49974575635223956
IND,2012,13.441986554213535,0.6832153460552973,0.5638601712847061
IND,2013,11.88587235212577,0.7096779417332164,0.4802910119583165
IND,2014,11.349487927404928,0.7585505308476822,0.4890567700747209
IND,2015,13.55135569084764,0.764467425423822,0.5634523171931455
IND,2016,14.669238732986182,0.6929313217248938,0.7559040176144015
IND,2017,14.060656044436705,0.744508384947705,0.5776544729446124
IND,2018,14.109919564127368,0.703392243443411,0.5321300719775128
IND,2019,13.554061139746986,0.7933383790195172,0.6446792199774288
IND,2020,15.025468042439197,0.7194179900911067,0.6049866095831365
IND,2021,14.834772275116032,0.9419067480419423,0.5823978893860194
IND,2022,15.331904318519745,0.8949842313274532,0.6059443517919822
IDN,2011,15.71808868413977,0.8888677702206543,0.5505197812356258
IDN,2012,15.937208773163064,0.9110163473471066,0.6577937160968352
IDN,2013,15.449803929155003,0.7924076637390425,0.7197830107157277
IDN,2014,15.67256338389876,0.955905180177191,0.7465644026757747
IDN,2015,15.864897738576488,0.9046628574706913,0.7195787224945901
IDN,2016,17.698368282881926,0.8466722758111337,0.674089985795833
IDN,2017,14.666045938523174,0.9583883637740902,0.828760033320657
IDN,2018,23.06870071342509,0.9412298904157742,0.9251671503653892
IDN,2019,15.38079631800148,0.875587744633376,0.8339216056667786
IDN,2020,17.61754774556826,0.9479727365686231,0.6713548270154294
IDN,2021,17.323321749070033,0.9821887393839137,0.7964266857930494
IDN,2022,15.11308377614841,1.0214113734945582,0.7048915889627261
IRN,2011,15.740479329173105,0.7748291821820673,0.7387239435314863
IRN,2012,17.864347451652375,0.706417974693052,0.6528139515935434
IRN,2013,19.610686607214816,0.7605277442299228,0.6542345546688012
IRN,2014,14.684760351681641,0.9240350110878822,0.6377247232954071
IRN,2015,15.560852252722022,0.7557345078436184,0.7118866223767372
IRN,2016,16.36276397714913,0.9325619482313253,0.61066052921662894
IRN,2017,15.236029016872374,0.968797985177678,0.6074042220798412
IRN,2018,16.475711218437272,0.8273507026803844,0.6159080513077158
IRN,2019,17.653132595296047,1.1297050986533295,0.7244988184591798
IRN,2020,19.391035891153017,0.9135136260314637,0.6959446492194659
IRN,2021,19.744065001160877,1.0140990124832028,0.6888519985290827
IRN,2022,13.546335150515068,0.9450967944284132,0.7055643047650773
IRQ,2011,9.712759136616697,0.7168735380745386,0.4556639759157166
