ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,id_zona,nombre_zona
13,28,079,20,082,1957,0.511,0.489,44.5294,0.1507,0.6147,0.2345,0.1645,0.2478,0.0295,0.0168,0.2473,0.1599,0.4489,0.5343,041,Canillejas
13,28,079,20,083,896,0.5469,0.4531,47.0603,0.1306,0.5949,0.2746,0.1473,0.2243,0.0398,0.027,0.2811,0.163,0.4352,0.5199,041,Canillejas
NA,NA,079,20,084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,Canillejas
13,28,079,20,085,1823,0.5447,0.4553,46.9824,0.1185,0.6188,0.2628,0.192,0.2518,0.0317,0.0243,0.2974,0.1242,0.4431,0.5059,041,Canillejas
13,28,079,20,086,1553,0.5396,0.4604,48.8545,0.0921,0.6207,0.2872,0.1526,0.2415,0.044,0.0312,0.3021,0.1289,0.4411,0.5064,041,Canillejas
13,28,079,20,087,1133,0.5455,0.4545,44.9921,0.1253,0.6443,0.2304,0.2101,0.3336,0.0474,0.0323,0.2563,0.1257,0.4702,0.5378,041,Canillejas
13,28,079,20,088,2043,0.536,0.464,45.56,0.1273,0.6515,0.2212,0.1738,0.2624,0.0337,0.0236,0.3231,0.1373,0.4722,0.5474,041,Canillejas
NA,NA,079,20,089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,Canillejas
13,28,079,20,090,1215,0.549,0.451,50.7695,0.0955,0.5572,0.3473,0.0708,0.1284,0.0519,0.0382,0.3785,0.1006,0.3985,0.4431,041,Canillejas
13,28,079,20,091,1378,0.5573,0.4427,45,0.1212,0.6684,0.2104,0.2199,0.373,0.0396,0.0281,0.275,0.1579,0.4624,0.5491,041,Canillejas
13,28,079,20,092,1684,0.5344,0.4656,47.3789,0.0968,0.652,0.2512,0.2037,0.2993,0.0421,0.0329,0.3202,0.1307,0.455,0.5233,041,Canillejas
13,28,079,20,093,1302,0.5123,0.4877,45.669,0.1513,0.5829,0.2657,0.1513,0.2412,0.0498,0.0434,0.4081,0.1168,0.4244,0.4805,041,Canillejas
13,28,079,20,095,1305,0.5287,0.4713,49.2812,0.1073,0.5992,0.2935,0.0728,0.1157,0.0575,0.0506,0.521,0.1301,0.4189,0.4815,219,Quinta de los Molinos
13,28,079,20,096,1107,0.5257,0.4743,45.6956,0.0867,0.7425,0.1707,0.0587,0.1066,0.0979,0.0851,0.5717,0.1068,0.5045,0.5648,219,Quinta de los Molinos
13,28,079,20,097,1008,0.5516,0.4484,47.9802,0.1012,0.6329,0.2659,0.126,0.1984,0.0497,0.0464,0.4702,0.0933,0.4614,0.5088,219,Quinta de los Molinos
13,28,079,20,098,994,0.5563,0.4437,50.6881,0.1016,0.5654,0.333,0.0724,0.1469,0.0594,0.0504,0.5476,0.1085,0.4233,0.4748,219,Quinta de los Molinos
13,28,079,20,099,1758,0.5046,0.4954,43.2526,0.1274,0.6985,0.1741,0.0631,0.1109,0.1082,0.0984,0.646,0.076,0.5072,0.5489,219,Quinta de los Molinos
13,28,079,20,100,1553,0.546,0.454,44.7109,0.1178,0.6819,0.2003,0.2241,0.3677,0.0453,0.0343,0.3737,0.1086,0.4912,0.5511,253,Simancas
13,28,079,20,101,1416,0.5275,0.4725,44.5388,0.1264,0.6674,0.2062,0.1059,0.1702,0.0736,0.0598,0.481,0.1124,0.5044,0.5683,041,Canillejas
13,28,079,20,102,1952,0.5246,0.4754,45.5748,0.127,0.6414,0.2316,0.0748,0.104,0.081,0.0675,0.4143,0.0995,0.4836,0.537,014,Alpes
13,28,079,20,103,2429,0.5159,0.4841,39.7608,0.1346,0.7925,0.0729,0.0395,0.084,0.1218,0.0937,0.4781,0.0926,0.5923,0.6527,014,Alpes
13,28,079,20,104,2471,0.5111,0.4889,38.8855,0.1845,0.7349,0.0805,0.0251,0.0631,0.1082,0.0908,0.5444,0.0752,0.6099,0.6596,014,Alpes
13,28,079,20,105,1966,0.5244,0.4756,44.2355,0.1012,0.735,0.1638,0.0682,0.1292,0.1183,0.1019,0.5569,0.0858,0.5127,0.5608,219,Quinta de los Molinos
13,28,079,20,106,2858,0.5458,0.4542,39.3639,0.1819,0.7281,0.0899,0.0626,0.1011,0.0962,0.0719,0.4902,0.0802,0.6232,0.6775,014,Alpes
13,28,079,20,107,2143,0.5082,0.4918,38.8586,0.1629,0.7746,0.0625,0.042,0.0859,0.1226,0.0992,0.5028,0.073,0.6159,0.6644,014,Alpes
13,28,079,20,108,1765,0.5314,0.4686,45.1773,0.1348,0.6448,0.2204,0.102,0.1513,0.0707,0.0616,0.5802,0.1077,0.4885,0.5475,219,Quinta de los Molinos
13,28,079,20,109,1908,0.5094,0.4906,42.7474,0.1169,0.7469,0.1363,0.0687,0.1384,0.0694,0.0487,0.3407,0.1705,0.5169,0.6231,018,Aquitania
13,28,079,20,110,2092,0.5253,0.4747,40.8031,0.163,0.718,0.119,0.0344,0.0707,0.1062,0.084,0.5049,0.0762,0.5745,0.6219,014,Alpes
13,28,079,20,111,1947,0.5105,0.4895,37.2219,0.1998,0.7447,0.0555,0.0473,0.095,0.0892,0.0648,0.4608,0.0755,0.6284,0.6797,018,Aquitania
13,28,079,20,112,2679,0.5159,0.4841,37.7242,0.2027,0.7118,0.0855,0.0538,0.0967,0.088,0.0735,0.5356,0.0737,0.6236,0.6732,018,Aquitania
13,28,079,20,113,2258,0.5053,0.4947,37.7068,0.2028,0.7245,0.0726,0.0297,0.0633,0.1028,0.0806,0.5706,0.0725,0.6183,0.6667,014,Alpes
13,28,079,20,114,1926,0.499,0.501,38.4024,0.1796,0.7404,0.08,0.0421,0.0815,0.1139,0.0956,0.5335,0.0843,0.5981,0.6532,014,Alpes
13,28,079,20,115,2115,0.5139,0.4861,39.9556,0.1551,0.7664,0.0785,0.0355,0.0662,0.1158,0.089,0.4589,0.0695,0.5993,0.6441,014,Alpes
13,28,079,20,116,1960,0.525,0.475,37.2485,0.2393,0.6597,0.101,0.1485,0.224,0.0516,0.0369,0.5077,0.0904,0.6144,0.6754,224,Rejas
13,28,079,20,117,1671,0.5218,0.4782,39.468,0.1765,0.7098,0.1137,0.0844,0.1137,0.1083,0.0945,0.5603,0.0881,0.5719,0.6272,014,Alpes
13,28,079,20,118,1896,0.5105,0.4895,35.4198,0.2416,0.7184,0.0401,0.0617,0.1086,0.0953,0.0848,0.6377,0.0778,0.6676,0.7239,253,Simancas
13,28,079,20,119,1758,0.5142,0.4858,36.9812,0.1962,0.7309,0.0728,0.1416,0.2025,0.0644,0.0538,0.6143,0.0834,0.6532,0.7127,253,Simancas
13,28,079,20,120,2599,0.5013,0.4987,36.0777,0.2097,0.7257,0.0646,0.2116,0.3082,0.054,0.0453,0.5847,0.0899,0.6407,0.704,224,Rejas
13,28,079,20,121,3373,0.5046,0.4954,35.1545,0.2034,0.7459,0.0507,0.2606,0.3842,0.0517,0.0432,0.6245,0.0827,0.6643,0.7242,224,Rejas
13,28,079,20,122,1788,0.5095,0.4905,37.1504,0.2276,0.7025,0.0699,0.0688,0.1202,0.0912,0.0789,0.6604,0.0708,0.6365,0.685,224,Rejas
13,28,079,20,123,1152,0.5356,0.4644,43.8116,0.1424,0.6589,0.1988,0.1137,0.1797,0.0668,0.0567,0.5395,0.1034,0.5091,0.5678,224,Rejas
13,28,079,20,124,1398,0.52,0.48,44.9506,0.1023,0.7117,0.186,0.1202,0.1667,0.09,0.0805,0.5745,0.1025,0.5092,0.5673,224,Rejas
13,28,079,20,125,1327,0.4846,0.5154,43.0256,0.0942,0.7468,0.159,0.1598,0.2359,0.0449,0.0399,0.589,0.0952,0.6007,0.6639,224,Rejas
13,28,079,20,126,1407,0.5004,0.4996,37.914,0.2082,0.6944,0.0974,0.1279,0.2011,0.053900000000000003,0.0494,0.465,0.1119,0.5844,0.658,224,Rejas
13,28,079,21,001,1553,0.5048,0.4952,42.161,0.1706,0.6291,0.2003,0.0753,0.1339,0.0994,0.0877,0.6017,0.0879,0.4915,0.5388,005,Alameda de Osuna
13,28,079,21,002,1491,0.5178,0.4822,48.3984,0.1174,0.5466,0.336,0.0409,0.0838,0.0699,0.0608,0.5874,0.0982,0.4187,0.4643,005,Alameda de Osuna
13,28,079,21,003,1149,0.5231,0.4769,49.0583,0.1218,0.5326,0.3455,0.0479,0.0992,0.0565,0.0486,0.5907,0.1224,0.4192,0.4777,005,Alameda de Osuna
13,28,079,21,004,1137,0.5321,0.4679,49.285,0.1179,0.5418,0.3404,0.066,0.1258,0.0688,0.0608,0.6002,0.0869,0.4088,0.4477,005,Alameda de Osuna
13,28,079,21,005,2206,0.5009,0.4991,38.5485,0.2434,0.6052,0.1514,0.0499,0.0934,0.0821,0.0749,0.7148,0.0571,0.5842,0.6195,005,Alameda de Osuna
13,28,079,21,006,1266,0.5,0.5,45.7867,0.1627,0.5529,0.2844,0.0474,0.1043,0.0566,0.0491,0.6226,0.0781,0.4566,0.4953,005,Alameda de Osuna
13,28,079,21,007,1968,0.5224,0.4776,43.8882,0.1733,0.6077,0.219,0.0711,0.128,0.075,0.0701,0.5618,0.0893,0.4954,0.5439,005,Alameda de Osuna
13,28,079,21,008,677,0.5421,0.4579,49.579,0.1403,0.5081,0.3516,0.0399,0.0916,0.0344,0.0309,0.5378,0.0789,0.421,0.457,005,Alameda de Osuna
13,28,079,21,009,640,0.5094,0.4906,50.5359,0.1156,0.5297,0.3547,0.0844,0.1422,0.0548,0.0442,0.4558,0.0677,0.4134,0.4435,005,Alameda de Osuna
13,28,079,21,010,1301,0.5111,0.4889,46.558,0.1583,0.5488,0.2929,0.0569,0.1045,0.0557,0.0466,0.579,0.0649,0.4603,0.4922,005,Alameda de Osuna
13,28,079,21,011,1703,0.5385,0.4615,42.936,0.1814,0.6025,0.2161,0.0975,0.1568,0.0638,0.0502,0.6126,0.0939,0.5122,0.5653,005,Alameda de Osuna
13,28,079,21,012,951,0.5258,0.4742,44.0547,0.1756,0.5773,0.2471,0.0547,0.1083,0.0574,0.0497,0.5714,0.0811,0.4911,0.5344,005,Alameda de Osuna
13,28,079,21,013,1241,0.5375,0.4625,49.1015,0.1289,0.5238,0.3473,0.0508,0.1225,0.0527,0.0453,0.5615,0.0877,0.4043,0.4431,005,Alameda de Osuna
13,28,079,21,014,2304,0.5243,0.4757,43.0855,0.1727,0.6189,0.2083,0.0521,0.1163,0.0666,0.0598,0.6359,0.0863,0.5278,0.5776,005,Alameda de Osuna
13,28,079,21,015,1884,0.4878,0.5122,41.6338,0.1555,0.6943,0.1502,0.2134,0.319,0.0321,0.017,0.2194,0.1315,0.5066,0.5833,005,Alameda de Osuna
13,28,079,21,017,1450,0.5276,0.4724,44.4166,0.1166,0.7007,0.1828,0.2028,0.2945,0.0336,0.0219,0.2849,0.1362,0.5199,0.6019,025,Barajas
13,28,079,21,018,1478,0.5129,0.4871,44.0507,0.1279,0.6739,0.1982,0.1976,0.2828,0.0365,0.024,0.2933,0.1573,0.4864,0.5772,025,Barajas
13,28,079,21,019,1398,0.5143,0.4857,43.4542,0.1116,0.7124,0.176,0.1938,0.2897,0.0322,0.0225,0.3333,0.1273,0.5298,0.6071,025,Barajas
13,28,079,21,020,1784,0.5219,0.4781,46.4877,0.0998,0.6738,0.2265,0.1401,0.2528,0.0318,0.0224,0.3032,0.1742,0.4577,0.5542,025,Barajas
13,28,079,21,021,1268,0.5237,0.4763,42.5938,0.1222,0.7169,0.1609,0.1916,0.2863,0.0422,0.0305,0.3324,0.0933,0.5588,0.6164,025,Barajas
13,28,079,21,022,1672,0.5167,0.4833,42.3158,0.1298,0.7255,0.1447,0.1124,0.1854,0.0667,0.0467,0.3402,0.1006,0.5595,0.622,025,Barajas
13,28,079,21,023,1100,0.5345,0.4655,42.5382,0.1509,0.6882,0.1609,0.1755,0.2418,0.0375,0.0257,0.2987,0.1186,0.5171,0.5867,025,Barajas
13,28,079,21,025,1495,0.5104,0.4896,44.2134,0.1719,0.6047,0.2234,0.0769,0.1385,0.0727,0.0638,0.4992,0.0995,0.4459,0.4952,005,Alameda de Osuna
13,28,079,21,026,1595,0.5417,0.4583,44.9906,0.0934,0.7266,0.1799,0.1034,0.1668,0.0678,0.0574,0.4654,0.0967,0.5429,0.601,025,Barajas
13,28,079,21,027,2599,0.5071,0.4929,36.6845,0.227,0.6983,0.0746,0.0581,0.1047,0.0971,0.0881,0.7038,0.0627,0.6401,0.6829,005,Alameda de Osuna
13,28,079,21,028,1721,0.5189,0.4811,37.4526,0.2144,0.6752,0.1104,0.0813,0.1296,0.0976,0.0873,0.5614,0.0811,0.5954,0.6479,025,Barajas
13,28,079,21,029,1694,0.5136,0.4864,35.3318,0.2385,0.7102,0.0514,0.0484,0.0891,0.1264,0.1171,0.7039,0.0671,0.6147,0.6589,005,Alameda de Osuna
13,28,079,21,030,1540,0.5065,0.4935,39.9208,0.1812,0.6974,0.1214,0.0987,0.1429,0.0769,0.0634,0.498,0.098,0.5765,0.6392,025,Barajas
13,28,079,21,031,2910,0.5103,0.4897,34.2804,0.2546,0.6897,0.0557,0.0845,0.1515,0.0641,0.0526,0.6146,0.065,0.7294,0.7801,025,Barajas
13,28,079,21,032,1848,0.4919,0.5081,35.9253,0.2619,0.6645,0.0736,0.0655,0.1185,0.0704,0.0594,0.6686,0.0591,0.6767,0.7192,025,Barajas
13,28,079,21,033,2728,0.5319,0.4681,31.5781,0.3006,0.6466,0.0528,0.1074,0.1785,0.0493,0.0409,0.6237,0.1004,0.7044,0.783,025,Barajas
13,28,080,01,001,1293,0.5599,0.4401,45.2746,0.1431,0.6071,0.2498,0.1817,0.2985,0.0451,0.0343,0.4693,0.0906,0.4892,0.5379,155,Majadahonda
13,28,080,01,002,879,0.5563,0.4437,48.339,0.1502,0.5108,0.339,0.0569,0.1069,0.071,0.0656,0.6653,0.0994,0.3882,0.4311,155,Majadahonda
13,28,080,01,003,2348,0.5328,0.4672,40.0733,0.161,0.6985,0.1405,0.3467,0.4783,0.033,0.0259,0.2817,0.1245,0.5107,0.5832,155,Majadahonda
13,28,080,01,004,1849,0.537,0.463,41.166,0.1439,0.7177,0.1385,0.298,0.463,0.0373,0.0284,0.2653,0.131,0.5237,0.6027,155,Majadahonda
13,28,080,01,005,1561,0.5484,0.4516,42.6899,0.1441,0.6688,0.1871,0.2441,0.3619,0.0442,0.0359,0.3263,0.1084,0.4925,0.5524,155,Majadahonda
13,28,080,01,006,1200,0.5442,0.4558,44.1633,0.1325,0.67,0.1975,0.2308,0.3642,0.0346,0.0221,0.3208,0.1002,0.5005,0.5562,155,Majadahonda
13,28,080,01,007,1635,0.5291,0.4709,42.8624,0.1547,0.6373,0.208,0.055,0.115,0.102,0.0912,0.6621,0.0677,0.4682,0.5022,155,Majadahonda
13,28,080,01,008,1780,0.5264,0.4736,40.8107,0.1562,0.691,0.1528,0.2034,0.309,0.0779,0.0646,0.4601,0.104,0.528,0.5892,155,Majadahonda
13,28,080,01,009,2936,0.5129,0.4871,37.2459,0.2285,0.6475,0.124,0.0807,0.1536,0.0817,0.0711,0.6208,0.1036,0.5536,0.6177,155,Majadahonda
13,28,080,01,010,1471,0.5303,0.4697,41.3209,0.1441,0.7029,0.153,0.1734,0.2842,0.0627,0.0508,0.3932,0.1046,0.5099,0.5695,155,Majadahonda
13,28,080,01,011,1682,0.5256,0.4744,41.7206,0.1492,0.6831,0.1677,0.0785,0.1677,0.0832,0.0741,0.5325,0.0881,0.5136,0.5632,155,Majadahonda
13,28,080,01,012,1505,0.5336,0.4664,43.2013,0.1216,0.689,0.1894,0.0744,0.1488,0.0885,0.0756,0.556,0.1136,0.5015,0.5658,155,Majadahonda
13,28,080,01,013,1196,0.5192,0.4808,42.9423,0.1647,0.6221,0.2132,0.036,0.092,0.0881,0.0811,0.7057,0.0679,0.5085,0.5455,155,Majadahonda
13,28,080,01,014,1621,0.533,0.467,42.0234,0.145,0.6854,0.1696,0.0296,0.0864,0.1126,0.1068,0.6811,0.0479,0.531,0.5577,155,Majadahonda
13,28,080,01,015,875,0.5246,0.4754,46.4137,0.1669,0.5177,0.3154,0.0286,0.0857,0.107,0.0947,0.6776,0.0712,0.3937,0.4239,155,Majadahonda
13,28,080,01,016,2317,0.4959,0.5041,35.7911,0.227,0.6992,0.0738,0.0708,0.145,0.1184,0.1066,0.6549,0.0667,0.5779,0.6192,155,Majadahonda
13,28,080,01,017,1025,0.5434,0.4566,45.4868,0.1376,0.6068,0.2556,0.0878,0.1659,0.0826,0.0724,0.6278,0.1034,0.4412,0.4921,155,Majadahonda
13,28,080,01,018,1500,0.5007,0.4993,32.3447,0.29,0.6693,0.0407,0.0933,0.1587,0.0714,0.0676,0.7408,0.0595,0.6826,0.7258,155,Majadahonda
13,28,080,02,001,1711,0.5605,0.4395,45.135,0.1444,0.6032,0.2525,0.1216,0.2186,0.0587,0.0526,0.6079,0.0945,0.4843,0.5348,155,Majadahonda
13,28,080,02,002,1452,0.5386,0.4614,45.0537,0.1439,0.6081,0.2479,0.051,0.1081,0.0845,0.0796,0.7064,0.0744,0.4803,0.5189,155,Majadahonda
13,28,080,02,003,1911,0.5515,0.4485,41.0989,0.1502,0.6918,0.158,0.3009,0.4532,0.0394,0.0283,0.2617,0.1085,0.5111,0.5733,155,Majadahonda
13,28,080,02,004,1383,0.5257,0.4743,47.133,0.1367,0.556,0.3073,0.0506,0.1106,0.0771,0.0678,0.7077,0.0413,0.4472,0.4665,155,Majadahonda
13,28,080,02,005,2667,0.5062,0.4938,38.8845,0.1837,0.6888,0.1275,0.0559,0.1084,0.124,0.1135,0.672,0.0634,0.5292,0.565,155,Majadahonda
13,28,080,02,006,1246,0.5498,0.4502,43.5955,0.1429,0.6525,0.2047,0.2705,0.3884,0.0375,0.0272,0.3137,0.1164,0.4906,0.5552,155,Majadahonda
13,28,080,02,007,1214,0.5132,0.4868,41.9992,0.1573,0.6499,0.1928,0.0626,0.1384,0.1056,0.0938,0.6725,0.081,0.4878,0.5308,155,Majadahonda
13,28,080,02,008,1410,0.5092,0.4908,41.0496,0.2078,0.6071,0.1851,0.0567,0.1092,0.0752,0.068,0.7081,0.0703,0.5094,0.5479,268,Valle de la Oliva
13,28,080,02,009,1358,0.5147,0.4853,42.1421,0.1524,0.6517,0.1959,0.0626,0.1237,0.1051,0.1008,0.6924,0.0817,0.4787,0.5213,155,Majadahonda
13,28,080,02,010,1379,0.5301,0.4699,50.7766,0.0943,0.5352,0.3706,0.0326,0.1001,0.0512,0.0472,0.6813,0.0868,0.4043,0.4428,155,Majadahonda
13,28,080,02,011,991,0.5409,0.4591,47.9667,0.106,0.5893,0.3047,0.0747,0.1554,0.0621,0.0564,0.6716,0.1009,0.4323,0.4808,155,Majadahonda
13,28,080,02,012,1316,0.5638,0.4362,44.6071,0.1436,0.6239,0.2325,0.1725,0.3085,0.0497,0.0399,0.4419,0.0979,0.4658,0.5164,155,Majadahonda
13,28,080,02,013,1530,0.5222,0.4778,41.7366,0.1634,0.6346,0.202,0.0895,0.1536,0.0836,0.0781,0.6914,0.0561,0.5125,0.543,155,Majadahonda
13,28,080,02,014,1213,0.5161,0.4839,44.8145,0.1385,0.6084,0.2531,0.0503,0.1105,0.1043,0.0986,0.6584,0.069,0.4651,0.4995,155,Majadahonda
13,28,080,02,015,1180,0.5542,0.4458,43.4627,0.1797,0.5754,0.2449,0.0644,0.1246,0.0764,0.0702,0.7097,0.0869,0.4669,0.5114,268,Valle de la Oliva
13,28,080,02,016,1090,0.5229,0.4771,44.6349,0.1248,0.6532,0.222,0.1165,0.2128,0.0849,0.0692,0.5566,0.0735,0.5021,0.5419,155,Majadahonda
13,28,080,02,017,1059,0.5307,0.4693,44.6043,0.1398,0.6138,0.2465,0.0604,0.1303,0.0812,0.0735,0.6696,0.102,0.4446,0.4951,155,Majadahonda
13,28,080,02,018,1582,0.5126,0.4874,43.2408,0.1738,0.5759,0.2503,0.0638,0.1271,0.0949,0.0918,0.7445,0.0576,0.4384,0.4652,268,Valle de la Oliva
13,28,080,02,019,951,0.5352,0.4648,39.9485,0.2114,0.6067,0.1819,0.0526,0.0999,0.068,0.0653,0.588,0.0691,0.5027,0.54,155,Majadahonda
13,28,080,02,020,1572,0.5165,0.4835,37.3206,0.2137,0.6864,0.0999,0.0509,0.124,0.1092,0.1011,0.6578,0.071,0.5607,0.6036,268,Valle de la Oliva
13,28,080,02,021,1523,0.5148,0.4852,34.9527,0.2685,0.6487,0.0827,0.0624,0.1307,0.1005,0.0907,0.6706,0.0515,0.6122,0.6454,268,Valle de la Oliva
13,28,080,02,022,2698,0.5193,0.4807,39.0793,0.2135,0.6412,0.1453,0.0845,0.1542,0.1008,0.0966,0.6565,0.0699,0.5141,0.5528,268,Valle de la Oliva
13,28,080,02,023,1310,0.5122,0.4878,37.713,0.2359,0.6405,0.1237,0.0588,0.1435,0.0699,0.0649,0.6474,0.073,0.5964,0.6434,268,Valle de la Oliva
13,28,080,02,024,2140,0.5206,0.4794,36.4028,0.2584,0.6364,0.1051,0.0556,0.1266,0.0907,0.0851,0.6641,0.0782,0.5721,0.6207,268,Valle de la Oliva
13,28,080,02,025,2522,0.5095,0.4905,34.0559,0.2966,0.6281,0.0753,0.0797,0.134,0.0919,0.0868,0.7356,0.0563,0.6043,0.6404,268,Valle de la Oliva
13,28,080,02,026,1651,0.5161,0.4839,36.8498,0.1829,0.7498,0.0672,0.069,0.1387,0.1334,0.1164,0.573,0.0806,0.5915,0.6434,268,Valle de la Oliva
13,28,080,02,027,3441,0.5115,0.4885,33.3897,0.2566,0.6812,0.0622,0.0695,0.1529,0.0704,0.0629,0.663,0.0761,0.6693,0.7244,268,Valle de la Oliva
13,28,082,01,001,2171,0.497,0.503,40.6762,0.1847,0.6739,0.1414,0.1345,0.1884,0.0588,0.0452,0.4718,0.1239,0.5475,0.6249,157,Manzanares El Real
13,28,082,01,002,2573,0.4955,0.5045,40.0062,0.1827,0.6836,0.1337,0.1333,0.1722,0.0456,0.0285,0.359,0.1381,0.5611,0.651,157,Manzanares El Real
13,28,082,01,003,2619,0.4906,0.5094,39.5811,0.2016,0.6884,0.11,0.071,0.1096,0.0588,0.0464,0.5428,0.1004,0.6045,0.6719,157,Manzanares El Real
13,28,082,01,004,1860,0.4855,0.5145,40.1833,0.1828,0.6984,0.1188,0.1027,0.1392,0.0612,0.0421,0.4461,0.1051,0.577,0.6447,157,Manzanares El Real
13,28,083,01,001,2575,0.4983,0.5017,37.2614,0.2008,0.6994,0.0998,0.1565,0.1619,0.05,0.0355,0.275,0.1329,0.5836,0.673,166,Meco
13,28,083,01,002,2759,0.4976,0.5024,36.4632,0.199,0.7292,0.0718,0.261,0.3023,0.0439,0.0262,0.2009,0.1591,0.5548,0.6597,166,Meco
13,28,083,01,003,4268,0.4927,0.5073,34.2043,0.2383,0.6987,0.063,0.1207,0.1476,0.0514,0.0351,0.4036,0.0939,0.6798,0.7502,166,Meco
13,28,083,01,004,2834,0.4806,0.5194,40.4644,0.1676,0.7258,0.1066,0.0526,0.0826,0.0784,0.0572,0.418,0.0953,0.5875,0.6494,166,Meco
13,28,083,01,005,2524,0.504,0.496,40.0333,0.17,0.7235,0.1066,0.0475,0.0705,0.0716,0.053900000000000003,0.3547,0.1163,0.5656,0.6401,166,Meco
13,28,084,01,001,2695,0.508,0.492,40.6968,0.1748,0.6794,0.1458,0.1291,0.151,0.0288,0.0171,0.1844,0.1616,0.5247,0.6259,168,Mejorada del Campo
13,28,084,01,002,2548,0.5196,0.4804,40.2885,0.1672,0.6919,0.1409,0.1601,0.1605,0.0377,0.0226,0.2083,0.1475,0.5476,0.6423,168,Mejorada del Campo
13,28,084,01,003,2193,0.4989,0.5011,41.1131,0.1678,0.6726,0.1596,0.192,0.2002,0.0351,0.0192,0.1721,0.16,0.5151,0.6132,168,Mejorada del Campo
13,28,084,01,004,2400,0.5017,0.4983,42.7117,0.1375,0.675,0.1875,0.1563,0.1729,0.0362,0.0213,0.1488,0.1624,0.4908,0.586,168,Mejorada del Campo
13,28,084,01,005,2054,0.5185,0.4815,41.6592,0.1383,0.6962,0.1655,0.1811,0.2147,0.0282,0.0175,0.1661,0.1741,0.4904,0.5938,168,Mejorada del Campo
13,28,084,01,006,1683,0.5074,0.4926,40.8859,0.1456,0.7273,0.1272,0.2044,0.2092,0.0299,0.0167,0.1426,0.1632,0.5243,0.6266,168,Mejorada del Campo
13,28,084,01,007,1914,0.5021,0.4979,38.1708,0.1834,0.7116,0.105,0.0904,0.1149,0.0416,0.0288,0.222,0.197,0.5189,0.6462,168,Mejorada del Campo
13,28,084,01,008,1510,0.5086,0.4914,42.0377,0.1457,0.694,0.1603,0.1026,0.1364,0.0566,0.0388,0.30620000000000003,0.1094,0.5302,0.5953,168,Mejorada del Campo
13,28,084,01,009,2457,0.4884,0.5116,33.3826,0.2491,0.7037,0.0472,0.0541,0.072,0.052,0.0325,0.3312,0.0863,0.6943,0.7599,168,Mejorada del Campo
13,28,084,01,010,1337,0.4966,0.5034,38.7031,0.1862,0.6941,0.1197,0.1085,0.1212,0.0432,0.0193,0.1985,0.1291,0.5892,0.6765,168,Mejorada del Campo
13,28,084,01,011,2882,0.4882,0.5118,38.2814,0.1884,0.7075,0.1041,0.1659,0.1759,0.0428,0.0282,0.2599,0.1559,0.5348,0.6336,168,Mejorada del Campo
13,28,085,01,001,2919,0.4902,0.5098,41.89,0.1569,0.6838,0.1593,0.2066,0.2696,0.0431,0.0297,0.343,0.1442,0.497,0.5807,254,Soto del Real
13,28,085,01,002,1990,0.4854,0.5146,41.2166,0.1648,0.6925,0.1427,0.1889,0.2317,0.0523,0.0331,0.37,0.1384,0.5283,0.6131,254,Soto del Real
13,28,085,01,003,1679,0.483,0.517,41.2615,0.1769,0.6927,0.1304,0.0744,0.1227,0.0586,0.0485,0.4479,0.1105,0.5709,0.6418,254,Soto del Real
13,28,086,01,001,2565,0.5002,0.4998,37.6172,0.2101,0.6768,0.1131,0.2554,0.2834,0.04,0.0296,0.3075,0.1179,0.5652,0.6407,078,El Molar
13,28,086,01,002,3566,0.4994,0.5006,40.1254,0.1739,0.6921,0.134,0.2098,0.2543,0.054,0.0377,0.3221,0.1213,0.5285,0.6015,078,El Molar
13,28,086,01,003,3174,0.4783,0.5217,38.6276,0.1853,0.702,0.1128,0.2558,0.3144,0.0379,0.0213,0.2633,0.1613,0.529,0.6307,078,El Molar
13,28,087,01,001,2487,0.5002,0.4998,43.503,0.1371,0.6852,0.1777,0.1198,0.1576,0.0634,0.0452,0.3406,0.1172,0.5089,0.5764,049,Cercedilla
13,28,087,01,002,2112,0.5038,0.4962,44.964,0.1274,0.6638,0.2088,0.1435,0.1676,0.0613,0.051,0.3538,0.1416,0.4704,0.548,049,Cercedilla
13,28,088,01,001,356,0.486,0.514,49.6938,0.0843,0.6657,0.25,0.0618,0.1096,0.0368,0.0276,0.3405,0.1049,0.4448,0.4969,033,Buitrago de Lozoya
13,28,089,01,001,1386,0.5,0.5,39.5996,0.1797,0.7071,0.1133,0.0382,0.062,0.0686,0.0484,0.292,0.1044,0.5884,0.657,112,Humanes de Madrid
13,28,089,01,002,1902,0.5047,0.4953,41.561,0.1672,0.6625,0.1703,0.0778,0.1183,0.0473,0.0347,0.2336,0.1475,0.5145,0.6035,112,Humanes de Madrid
13,28,089,01,003,2048,0.4902,0.5098,37.7993,0.2056,0.6875,0.1069,0.0596,0.0879,0.0621,0.0461,0.3288,0.1001,0.6023,0.6693,112,Humanes de Madrid
13,28,090,01,001,2617,0.5067,0.4933,40.2186,0.1815,0.6874,0.1311,0.162,0.1968,0.0612,0.0434,0.3754,0.1344,0.5444,0.6289,179,Moralzarzal
