grupo,tipo,nombre,X,Y,CMUN,CDIS,t3_1,puntos
hosteleria,restaurant,Taberna del Capitán Alatriste,-3.7083362,40.4128937,079,01,43.76241536791854,4
turismo,hotel,Hotel Praktik Metropol,-3.7019599,40.4197789,079,01,43.76241536791854,5
hosteleria,restaurant,Jinlai,-3.7098458,40.4240439,079,01,43.76241536791854,3
hosteleria,fast_food,Tako Away,-3.712389,40.4249618,079,09,43.76241536791854,2
hosteleria,restaurant,La Potxola,-3.6983114,40.4260668,079,01,43.76241536791854,3
hosteleria,restaurant,Asador Real,-3.7093085,40.4177056,079,01,43.76241536791854,3
hosteleria,restaurant,La Chalana,-3.7113161,40.4246662,079,01,43.76241536791854,5
hosteleria,cafe,Sweet Stuff,-3.7088176,40.4257193,079,01,43.76241536791854,3
hosteleria,bar,Cervecería Bremen,-3.7650042,40.3819233,079,10,43.76241536791854,4
comercio,doityourself,Ferrokey,-3.7642026,40.3830165,079,10,43.76241536791854,4
comercio,bicycle_shop,Bikes 101. Specialized Concept Store,-3.6121907,40.5396274,134,01,39.93258300754194,1
comercio,newsagent,NA,-3.6936595,40.4127017,079,01,43.76241536791854,4
hosteleria,restaurant,Vips,-3.6949679,40.4149224,079,01,43.76241536791854,5
comercio,kiosk,NA,-3.616143,40.4274821,079,20,43.76241536791854,4
hosteleria,restaurant,Agra Palace,-3.7107589,40.4175851,079,01,43.76241536791854,4
comercio,shoe_shop,NA,-3.6161443,40.4271947,079,20,43.76241536791854,4
hosteleria,cafe,Los Niños de la Victoria,-3.6165839,40.426991,079,20,43.76241536791854,3
hosteleria,cafe,Sila,-3.6167821,40.4271711,079,20,43.76241536791854,2
hosteleria,cafe,Julio's,-3.6173124,40.4269262,079,20,43.76241536791854,4
hosteleria,cafe,NA,-3.6168766,40.4269436,079,20,43.76241536791854,3
hosteleria,biergarten,Cervecería Álvarez,-3.6381607,40.9913512,027,01,42.5008,5
turismo,hotel,El Andarrío,-3.6380456,40.9975794,027,01,42.5008,4
turismo,guesthouse,Casa Rural El Rincón de la Sierra,-3.4549634,41.0782523,069,01,100,3
comercio,travel_agent,Destinia.com,-3.7004085,40.4200737,079,01,43.76241536791854,5
hosteleria,restaurant,The Knife Restaurant,-3.6121739,40.5399166,134,01,39.93258300754194,2
hosteleria,bar,Baretu,-3.6743929,40.4259668,079,04,43.76241536791854,5
hosteleria,restaurant,Howe,-3.673598,40.4259896,079,04,43.76241536791854,4
hosteleria,restaurant,Joya Oriental,-3.6747333,40.4260366,079,04,43.76241536791854,3
hosteleria,bar,Casa Picote,-3.6761618,40.426074,079,04,43.76241536791854,4
hosteleria,fast_food,Esmirna Kebab,-3.6764864,40.4260869,079,04,43.76241536791854,3
comercio,furniture_shop,Casa,-3.677279,40.4258908,079,04,43.76241536791854,3
hosteleria,restaurant,Grosso Napoletano,-3.6770154,40.4261,079,04,43.76241536791854,4
hosteleria,restaurant,Casa Poli,-3.6784422,40.4259651,079,04,43.76241536791854,5
hosteleria,restaurant,Bar Camorrillo,-3.6793198,40.4261851,079,04,43.76241536791854,4
hosteleria,restaurant,Tacoos,-3.6787937,40.4261557,079,04,43.76241536791854,4
hosteleria,restaurant,Teppanyaki,-3.6792243,40.426184,079,04,43.76241536791854,4
comercio,mobile_phone_shop,NA,-3.6802628,40.4262345,079,04,43.76241536791854,4
hosteleria,restaurant,Aromas,-3.68181,40.4261049,079,04,43.76241536791854,5
hosteleria,restaurant,DéFiLé Café,-3.683255,40.4263865,079,04,43.76241536791854,3
hosteleria,restaurant,Estay,-3.6820574,40.4261201,079,04,43.76241536791854,2
hosteleria,cafe,Granier,-3.6815626,40.4261072,079,04,43.76241536791854,4
comercio,bakery,Granier,-3.6815626,40.4261072,079,04,43.76241536791854,2
hosteleria,pub,Mas Q Menos,-3.6838196,40.4264156,079,04,43.76241536791854,5
hosteleria,cafe,NA,-3.6807566,40.4260456,079,04,43.76241536791854,2
hosteleria,cafe,El Café de Hermosilla,-3.682848,40.4261465,079,04,43.76241536791854,5
hosteleria,restaurant,El Pimiento Verde,-3.6853756,40.4264939,079,04,43.76241536791854,3
turismo,hotel,Tótem Hotel Madrid,-3.6854696,40.4264897,079,04,43.76241536791854,5
comercio,clothes,& Other Stories,-3.6865218,40.4265529,079,04,43.76241536791854,5
hosteleria,restaurant,Casa Fidel,-3.7028378,40.4237936,079,01,43.76241536791854,5
hosteleria,restaurant,La Rayúa,-3.7058077,40.4221166,079,01,43.76241536791854,4
hosteleria,cafe,Tetería Dubai,-3.7071306,40.4185756,079,01,43.76241536791854,1
hosteleria,restaurant,Califa,-3.7075337,40.4183956,079,01,43.76241536791854,4
hosteleria,restaurant,Casa Parrondo,-3.7073543,40.4188884,079,01,43.76241536791854,4
hosteleria,restaurant,Casa Valiño,-3.7074466,40.4189847,079,01,43.76241536791854,2
hosteleria,restaurant,Igo Ramen,-3.707335,40.4190184,079,01,43.76241536791854,4
hosteleria,restaurant,El Zagal,-3.7074757,40.4187834,079,01,43.76241536791854,5
hosteleria,bar,Strong,-3.7075016,40.418605,079,01,43.76241536791854,4
hosteleria,restaurant,El Escarpín,-3.7076556,40.4177572,079,01,43.76241536791854,1
hosteleria,bar,La Canela,-3.7074756,40.4179885,079,01,43.76241536791854,4
hosteleria,bar,La Coquette,-3.7076269,40.4176751,079,01,43.76241536791854,4
hosteleria,bar,NA,-3.7080127,40.4172132,079,01,43.76241536791854,4
hosteleria,restaurant,El Cogollo de la Descarga,-3.7081921,40.4170061,079,01,43.76241536791854,3
hosteleria,cafe,Colors Coffee Shop,-3.7080652,40.4173148,079,01,43.76241536791854,4
hosteleria,restaurant,Taquería Mi Ciudad,-3.7082922,40.4170477,079,01,43.76241536791854,4
comercio,florist,El Jardín de Ana,-3.4704709,40.4478149,148,03,40.23545718902059,2
turismo,guesthouse,Like at home Madrid,-3.7055554,40.4118692,079,01,43.76241536791854,5
hosteleria,restaurant,Nemrut,-3.7101787,40.4239315,079,01,43.76241536791854,4
hosteleria,restaurant,Jin Ling,-3.7097802,40.424072,079,01,43.76241536791854,4
hosteleria,restaurant,Tapa China,-3.7097183,40.4240986,079,01,43.76241536791854,5
hosteleria,restaurant,Taberna Rincón de Reyes,-3.7100713,40.4237655,079,01,43.76241536791854,1
hosteleria,restaurant,Kung Fu,-3.7057144,40.4221339,079,01,43.76241536791854,5
hosteleria,restaurant,Kai Thai,-3.7131039,40.4259213,079,09,43.76241536791854,1
hosteleria,fast_food,The Good Burger,-3.7129917,40.4257671,079,09,43.76241536791854,3
hosteleria,restaurant,Foster Hollywood,-3.7129361,40.4256909,079,09,43.76241536791854,1
hosteleria,restaurant,100 Montaditos,-3.712753,40.4254435,079,09,43.76241536791854,5
turismo,guesthouse,Molsan,-3.7071394,40.424505,079,01,43.76241536791854,1
turismo,guesthouse,Hostal Salomé,-3.707024,40.424505,079,01,43.76241536791854,1
hosteleria,bar,Cazador,-3.7066635,40.4249561,079,01,43.76241536791854,4
hosteleria,bar,Ferrero,-3.7066589,40.424559,079,01,43.76241536791854,4
hosteleria,restaurant,Taberna Griega,-3.7044677,40.4251457,079,01,43.76241536791854,3
hosteleria,restaurant,Ojalá,-3.703973,40.4254809,079,01,43.76241536791854,2
hosteleria,bar,Casa Camacho,-3.7038123,40.4256268,079,01,43.76241536791854,4
comercio,supermarket,Dia,-3.7036466,40.426565600000004,079,01,43.76241536791854,4
hosteleria,restaurant,Topolino,-3.7033075,40.4282463,079,01,43.76241536791854,4
hosteleria,cafe,NA,-3.651788,40.4384818,079,15,43.76241536791854,5
hosteleria,cafe,Román,-3.6518471,40.4385758,079,15,43.76241536791854,2
hosteleria,cafe,Laso,-3.6519678,40.4387166,079,15,43.76241536791854,4
comercio,greengrocer,Frutimundo,-3.652067,40.4388345,079,15,43.76241536791854,2
hosteleria,restaurant,NA,-3.6578552,40.4356707,079,15,43.76241536791854,2
comercio,bakery,NA,-3.6568299,40.434522,079,15,43.76241536791854,4
comercio,bakery,Andrea,-3.6567367,40.4348827,079,15,43.76241536791854,4
hosteleria,restaurant,Retorno,-3.6582253,40.435293,079,15,43.76241536791854,5
hosteleria,cafe,Río,-3.6563344,40.4348551,079,15,43.76241536791854,4
hosteleria,restaurant,Zahara,-3.7012268,40.414926,079,01,43.76241536791854,2
hosteleria,restaurant,Taberna Fragua de Vulcano,-3.7014088,40.4151263,079,01,43.76241536791854,3
hosteleria,restaurant,Villa Rosa,-3.7014786,40.4147404,079,01,43.76241536791854,2
hosteleria,restaurant,Las Bravas,-3.7019713,40.4151538,079,01,43.76241536791854,4
comercio,car_wash,NA,-3.4676608,40.4551909,148,02,40.23545718902059,1
hosteleria,restaurant,La Tagliatella,-3.610003,40.5665734,134,01,39.93258300754194,2
hosteleria,fast_food,Burger King,-3.6100412,40.5663753,134,01,39.93258300754194,2
hosteleria,restaurant,Casa Camu,-3.6097293,40.5664419,134,01,39.93258300754194,1
hosteleria,restaurant,WOK Makoto,-3.6101313,40.5666943,134,01,39.93258300754194,3
hosteleria,cafe,NA,-3.610125,40.5662846,134,01,39.93258300754194,3
hosteleria,bar,Bodegas Lo Máximo,-3.7017065,40.4103086,079,01,43.76241536791854,2
comercio,florist,Flores y plantas Roberto,-3.6167914,40.4274594,079,20,43.76241536791854,5
comercio,clothes,Mango,-3.7041278,40.4180664,079,01,43.76241536791854,4
hosteleria,bar,Miguel Ángel,-3.4554465,40.4571182,148,02,40.23545718902059,2
hosteleria,restaurant,La Cabaña de Ardoz,-3.4586395,40.4494903,148,02,40.23545718902059,1
hosteleria,fast_food,Burger King,-3.7103943,40.4228781,079,01,43.76241536791854,3
hosteleria,restaurant,Lupita Cuzco,-3.7108165,40.4231503,079,01,43.76241536791854,5
hosteleria,restaurant,Tapas 44,-3.7107694,40.4231214,079,01,43.76241536791854,1
comercio,shoe_shop,Clarks,-3.7092011,40.4225488,079,01,43.76241536791854,5
turismo,guesthouse,Hostal Buenos Aires,-3.7094576,40.4222367,079,01,43.76241536791854,2
comercio,mobile_phone_shop,La Casa de las Carcasas,-3.7092199,40.4221347,079,01,43.76241536791854,4
hosteleria,fast_food,Taco Bell,-3.708702,40.4222282,079,01,43.76241536791854,4
hosteleria,restaurant,DiBocca,-3.7090445,40.4220247,079,01,43.76241536791854,4
hosteleria,restaurant,Don Jamón,-3.7083241,40.4219873,079,01,43.76241536791854,2
hosteleria,restaurant,Mesón El Jamón,-3.7090951,40.4220558,079,01,43.76241536791854,2
hosteleria,fast_food,Rodilla,-3.7088707,40.4219154,079,01,43.76241536791854,2
hosteleria,cafe,Goofretti,-3.7080555,40.4218155,079,01,43.76241536791854,3
hosteleria,restaurant,Jamón 55,-3.7083425,40.4215815,079,01,43.76241536791854,4
hosteleria,fast_food,McDonald's,-3.7083796,40.4216018,079,01,43.76241536791854,2
hosteleria,restaurant,Elemental Bistro,-3.7047663,40.4216466,079,01,43.76241536791854,4
hosteleria,restaurant,Malpica,-3.7047343,40.4216762,079,01,43.76241536791854,5
comercio,supermarket,Carrefour Bio,-3.7050255,40.4215515,079,01,43.76241536791854,1
hosteleria,restaurant,Byblos,-3.7046742,40.4217326,079,01,43.76241536791854,5
turismo,guesthouse,Hostal del Mar,-3.7051639,40.4217979,079,01,43.76241536791854,5
turismo,guesthouse,Hostal Santo Domingo,-3.7050982,40.4217455,079,01,43.76241536791854,5
hosteleria,restaurant,Maricastaña,-3.7041956,40.4221388,079,01,43.76241536791854,4
hosteleria,restaurant,Love Company,-3.7055614,40.4210238,079,01,43.76241536791854,4
hosteleria,bar,Next Level,-3.7054495,40.4211294,079,01,43.76241536791854,4
hosteleria,bar,Taberna La Mina,-3.7017445,40.4348255,079,07,43.76241536791854,5
hosteleria,bar,Fausto's,-3.5294981,40.4211533,130,01,41.77913981316499,2
hosteleria,bar,La Parrilla del Mejillón,-3.5295831,40.4209583,130,01,41.77913981316499,2
comercio,butcher,Serafín,-3.6149386,40.4228957,079,20,43.76241536791854,5
comercio,greengrocer,NA,-3.6148796,40.4228222,079,20,43.76241536791854,3
comercio,chemist,NA,-3.6149574,40.4228406,079,20,43.76241536791854,4
comercio,supermarket,NA,-3.6151291,40.4229325,079,20,43.76241536791854,1
comercio,stationery,NA,-3.6148796,40.4233674,079,20,43.76241536791854,4
hosteleria,cafe,NA,-3.6148448,40.4234287,079,20,43.76241536791854,3
comercio,convenience,NA,-3.6131482,40.4218775,079,20,43.76241536791854,2
hosteleria,restaurant,El Rincón de Rafa,-3.4701777,40.4620393,148,01,40.23545718902059,1
comercio,bakery,Felisa,-3.4724441,40.4622339,148,01,40.23545718902059,5
hosteleria,pub,Las 3 Elenas,-3.465015,40.4625871,148,01,40.23545718902059,3
comercio,florist,Mariflauers,-3.4632183,40.4636311,148,01,40.23545718902059,2
hosteleria,bar,Montserrat,-3.4650145,40.4624346,148,01,40.23545718902059,5
comercio,furniture_shop,Puertas Garrido,-3.4650159,40.4625016,148,01,40.23545718902059,4
hosteleria,restaurant,Comedor,-3.6938122,40.5453356,079,08,43.76241536791854,3
hosteleria,bar,El Gato Canalla,-3.7073338,40.4247563,079,01,43.76241536791854,2
hosteleria,restaurant,NAP,-3.7074505,40.4255139,079,01,43.76241536791854,2
hosteleria,restaurant,Cervecería Padrón,-3.7072915,40.4252419,079,01,43.76241536791854,5
comercio,greengrocer,Frutas San Bernardo,-3.7074771,40.4254242,079,01,43.76241536791854,4
comercio,kiosk,NA,-3.7073634,40.4243836,079,01,43.76241536791854,4
comercio,clothes,Style,-3.7072923,40.4253064,079,01,43.76241536791854,2
hosteleria,restaurant,NA,-3.707329,40.4246882,079,01,43.76241536791854,1
hosteleria,fast_food,Avrasya,-3.7073518,40.4256958,079,01,43.76241536791854,2
comercio,beauty_shop,Liñas,-3.7072208,40.4255612,079,01,43.76241536791854,3
comercio,beauty_shop,D Uñas,-3.7072462,40.425453,079,01,43.76241536791854,3
hosteleria,fast_food,Brutal Burrito,-3.7068998,40.4261303,079,01,43.76241536791854,2
turismo,guesthouse,Hostal Abel Victoriano,-3.7073987,40.4257603,079,01,43.76241536791854,5
hosteleria,restaurant,La Concha,-3.7073005,40.4257836,079,01,43.76241536791854,1
hosteleria,cafe,La Doña,-3.7071646,40.4260093,079,01,43.76241536791854,5
comercio,florist,Florida Garden,-3.7067538,40.4267138,079,01,43.76241536791854,4
comercio,convenience,NA,-3.7068482,40.4262331,079,01,43.76241536791854,4
comercio,doityourself,Venecia,-3.7068052,40.4263109,079,01,43.76241536791854,3
hosteleria,bar,La Pasa,-3.7065782,40.4271325,079,01,43.76241536791854,5
hosteleria,restaurant,Magumar,-3.7066522,40.4269689,079,01,43.76241536791854,2
comercio,convenience,NA,-3.7065555,40.4271823,079,01,43.76241536791854,4
hosteleria,restaurant,Boca a Boca,-3.4576406,40.5429876,053,01,36.84233782294833,3
comercio,hairdresser,Amanacer,-3.613399,40.4207987,079,20,43.76241536791854,1
comercio,doityourself,NA,-3.6133078,40.4206659,079,20,43.76241536791854,3
comercio,convenience,NA,-3.6128546,40.4204699,079,20,43.76241536791854,5
hosteleria,restaurant,NA,-3.6131469,40.4203351,079,20,43.76241536791854,5
comercio,convenience,NA,-3.6132408,40.4203065,079,20,43.76241536791854,5
hosteleria,cafe,El Olivo,-3.6134017,40.4202555,079,20,43.76241536791854,5
hosteleria,cafe,La Santina,-3.6134876,40.420231,079,20,43.76241536791854,3
comercio,greengrocer,Huerta,-3.6136083,40.4202024,079,20,43.76241536791854,4
hosteleria,pub,UCEDA,-3.6141232,40.4203515,079,20,43.76241536791854,5
comercio,doityourself,Mariano,-3.6146972,40.4201534,079,20,43.76241536791854,5
comercio,bakery,Cada día,-3.6149386,40.4200574,079,20,43.76241536791854,5
comercio,hairdresser,Luisa Morales,-3.6148608,40.4197287,079,20,43.76241536791854,2
comercio,convenience,NA,-3.6150298,40.4196715,079,20,43.76241536791854,3
hosteleria,cafe,Mila,-3.6151613,40.4196143,079,20,43.76241536791854,5
comercio,bakery,NA,-3.6155126,40.4198614,079,20,43.76241536791854,2
hosteleria,restaurant,Pizzería di Carlo,-3.6150459,40.4200329,079,20,43.76241536791854,5
hosteleria,restaurant,El Desván,-3.6138657,40.4204434,079,20,43.76241536791854,2
comercio,bakery,El horno de San Blas,-3.6146771,40.4233587,079,20,43.76241536791854,5
comercio,florist,Rafael Gares,-3.4773827,40.4562753,148,03,40.23545718902059,3
turismo,guesthouse,Hostal Milán,-3.7054942,40.4207578,079,01,43.76241536791854,2
hosteleria,restaurant,La Prensa,-3.705586,40.420727,079,01,43.76241536791854,5
hosteleria,restaurant,El Cucurucho del Mar,-3.706068,40.4192126,079,01,43.76241536791854,4
comercio,stationery,Carlin,-3.7070086,40.41774,079,01,43.76241536791854,4
hosteleria,cafe,Los Artesanos 1902,-3.7069147,40.417628,079,01,43.76241536791854,5
hosteleria,restaurant,Madrid Grill,-3.7070637,40.4176632,079,01,43.76241536791854,5
hosteleria,bar,La Panoya,-3.7077761,40.4164558,079,01,43.76241536791854,4
hosteleria,restaurant,Mesón Gregorio III,-3.7077263,40.4165193,079,01,43.76241536791854,4
hosteleria,restaurant,Gayagum,-3.707515,40.4167991,079,01,43.76241536791854,4
hosteleria,fast_food,Sindibad,-3.7074425,40.4169151,079,01,43.76241536791854,4
hosteleria,bar,Lion,-3.7075762,40.4165263,079,01,43.76241536791854,1
hosteleria,restaurant,Café & Tapas,-3.7066073,40.4157824,079,01,43.76241536791854,4
hosteleria,restaurant,El Soportal,-3.7065987,40.4155635,079,01,43.76241536791854,2
hosteleria,restaurant,abanda,-3.7064705,40.415034,079,01,43.76241536791854,3
comercio,beverages,Más Que Cervezas,-3.6994021,40.4128599,079,01,43.76241536791854,5
hosteleria,bar,Plaza Mayor,-3.7063631,40.4151284,079,01,43.76241536791854,4
hosteleria,restaurant,Lalín Casa del Pulpo,-3.7095037,40.4175729,079,01,43.76241536791854,3
turismo,guesthouse,Hostal Gala,-3.7080811,40.4197278,079,01,43.76241536791854,5
hosteleria,restaurant,Sublime Tokyo,-3.708289,40.4198093,079,01,43.76241536791854,3
comercio,furniture_shop,Artearmarios,-3.5524441,40.4252732,049,02,44.00165444168673,4
hosteleria,restaurant,Japan Pearl,-3.6923406,40.3921394,079,02,43.76241536791854,2
hosteleria,restaurant,Trujillo Burger,-3.6916569,40.392162,079,02,43.76241536791854,3
hosteleria,restaurant,Casa Hortensia,-3.70043,40.4238714,079,01,43.76241536791854,4
hosteleria,restaurant,San Wich,-3.6987086,40.4234833,079,01,43.76241536791854,2
hosteleria,restaurant,Everyday,-3.6998904,40.4228372,079,01,43.76241536791854,2
hosteleria,bar,Casa Baranda,-3.7016487,40.423764,079,01,43.76241536791854,2
hosteleria,bar,Bar Juvi,-3.7104401,40.3916381,079,11,43.76241536791854,2
comercio,hairdresser,Yoli,-3.7125773,40.3913503,079,11,43.76241536791854,3
comercio,hairdresser,La Peluquería,-3.7122919,40.3932219,079,11,43.76241536791854,1
comercio,mobile_phone_shop,Orange,-3.7115584,40.3956298,079,11,43.76241536791854,4
hosteleria,restaurant,Restaurante Pedreña,-3.6594529,40.4689591,079,16,43.76241536791854,4
comercio,supermarket,Dia Market,-3.7106616,40.4351387,079,07,43.76241536791854,4
hosteleria,restaurant,El Centinela de Quevedo,-3.7107569,40.4341664,079,07,43.76241536791854,4
hosteleria,restaurant,Ni Hao,-3.7059934,40.421527,079,01,43.76241536791854,4
hosteleria,restaurant,Curry Masala,-3.7061958,40.4213704,079,01,43.76241536791854,2
hosteleria,bar,Vacaciones,-3.7035583,40.4253033,079,01,43.76241536791854,5
hosteleria,restaurant,Café & Té,-3.6798409,40.4373416,079,04,43.76241536791854,3
hosteleria,fast_food,Lunch&Dinner,-3.6794401,40.4373325,079,04,43.76241536791854,5
comercio,travel_agent,Nuba,-3.6819359,40.4374305,079,04,43.76241536791854,4
comercio,beverages,Siguero,-3.6777986,40.4372486,079,04,43.76241536791854,4
hosteleria,restaurant,Lemongrass,-3.6823303,40.4374669,079,04,43.76241536791854,1
hosteleria,restaurant,Espazo Enxebre,-3.6793841,40.4375918,079,05,43.76241536791854,5
hosteleria,bar,La que se lia,-3.6809517,40.4376823,079,05,43.76241536791854,2
comercio,hairdresser,Avenida,-3.6759446,40.4387881,079,05,43.76241536791854,3
hosteleria,restaurant,Camarón,-3.6761397,40.4386715,079,05,43.76241536791854,4
comercio,hairdresser,División,-3.6757991,40.4388733,079,05,43.76241536791854,3
hosteleria,cafe,Honey,-3.6773101,40.4379771,079,05,43.76241536791854,5
comercio,convenience,Maxcoop,-3.6764495,40.4384881,079,05,43.76241536791854,1
comercio,convenience,NA,-3.6768545,40.4382462,079,05,43.76241536791854,4
hosteleria,restaurant,Café Bio Rico,-3.6730661,40.4401701,079,05,43.76241536791854,2
hosteleria,restaurant,Deza,-3.6731908,40.4402559,079,05,43.76241536791854,2
hosteleria,restaurant,Patatín Company,-3.6740472,40.4398565,079,05,43.76241536791854,4
hosteleria,restaurant,Peggy Sue's,-3.6733969,40.4401788,079,05,43.76241536791854,4
comercio,convenience,Carrefour Express,-3.6728153,40.4398067,079,05,43.76241536791854,4
comercio,convenience,Taste of America,-3.6987999,40.4214499,079,01,43.76241536791854,5
hosteleria,restaurant,La Sacristía,-3.6998293,40.4210317,079,01,43.76241536791854,5
turismo,hotel,Siete Islas,-3.701932,40.4212694,079,01,43.76241536791854,3
turismo,guesthouse,Hostal Naranco,-3.7023525,40.422138,079,01,43.76241536791854,4
hosteleria,bar,El Perro de la Parte de Atrás del Coche,-3.7039415,40.4222647,079,01,43.76241536791854,5
hosteleria,restaurant,Pontepez,-3.7053818,40.4238184,079,01,43.76241536791854,4
comercio,hairdresser,Jade,-3.7064541,40.4241156,079,01,43.76241536791854,4
comercio,clothes,Walkers Appeal,-3.7069877,40.4242455,079,01,43.76241536791854,4
turismo,guesthouse,Hostal Abami,-3.7073666,40.4258297,079,01,43.76241536791854,4
turismo,guesthouse,Hostal Noviciado,-3.7073451,40.4259094,079,01,43.76241536791854,4
comercio,hairdresser,Marco Aldany,-3.707699,40.422818,079,01,43.76241536791854,5
hosteleria,restaurant,Roll,-3.7096169,40.4271135,079,01,43.76241536791854,3
hosteleria,bar,El Cangrejero,-3.7095911,40.4271764,079,01,43.76241536791854,4
hosteleria,restaurant,Compostela,-3.7139277,40.430012,079,01,43.76241536791854,3
hosteleria,restaurant,La Madrina,-3.7058961,40.42873,079,01,43.76241536791854,4
hosteleria,restaurant,Asador Aranduero,-3.7100175,40.4301509,079,07,43.76241536791854,3
hosteleria,restaurant,Bergantiños,-3.7123481,40.4304127,079,07,43.76241536791854,4
hosteleria,cafe,Cauca,-3.7077873,40.4299435,079,07,43.76241536791854,5
hosteleria,bar,Cervecería Roldán,-3.7079366,40.4296555,079,01,43.76241536791854,5
hosteleria,restaurant,Pomodoro,-3.7077097,40.429935,079,07,43.76241536791854,3
hosteleria,restaurant,Sidrería Villa de Avilés,-3.7099679,40.4298533,079,01,43.76241536791854,4
hosteleria,bar,Kaligula's,-3.7114246,40.4303321,079,07,43.76241536791854,4
hosteleria,cafe,La Flor,-3.7067051,40.4298433,079,07,43.76241536791854,5
hosteleria,cafe,Panaria,-3.7069624,40.4298654,079,07,43.76241536791854,5
comercio,bakery,Panaria,-3.7069624,40.4298654,079,07,43.76241536791854,1
hosteleria,restaurant,Noname Bar,-3.7078443,40.4296388,079,01,43.76241536791854,5
hosteleria,restaurant,El Gran Jamonal,-3.7144296,40.4310965,079,07,43.76241536791854,3
hosteleria,restaurant,La Montaña,-3.7148182,40.4308257,079,07,43.76241536791854,2
hosteleria,restaurant,Luo's,-3.7148081,40.4310196,079,07,43.76241536791854,3
hosteleria,restaurant,Magerit,-3.7144296,40.4317149,079,07,43.76241536791854,4
hosteleria,bar,Bar Armando,-3.7144082,40.4358906,079,07,43.76241536791854,1
hosteleria,fast_food,Catón Grill,-3.7142127,40.4350815,079,07,43.76241536791854,5
hosteleria,restaurant,El Rey de las Tortillas,-3.7143918,40.4320798,079,07,43.76241536791854,5
hosteleria,restaurant,El Tendido 2,-3.7146065,40.4325758,079,07,43.76241536791854,4
hosteleria,restaurant,El Tendido,-3.7144265,40.4323769,079,07,43.76241536791854,3
hosteleria,restaurant,La Taberna de Moncloa,-3.7145432,40.4352409,079,07,43.76241536791854,1
hosteleria,bar,La Taberna de Nacho,-3.7143842,40.4322526,079,07,43.76241536791854,5
hosteleria,restaurant,La Villa,-3.714235,40.435225,079,07,43.76241536791854,4
comercio,bakery,De La Cruz,-3.7061498,40.4240857,079,01,43.76241536791854,4
comercio,clothes,Kinda Kinks,-3.7051859,40.4236731,079,01,43.76241536791854,2
comercio,convenience,Supermercado Pez,-3.7057824,40.4238702,079,01,43.76241536791854,3
hosteleria,cafe,Unfiltrd,-3.7094676,40.428062,079,01,43.76241536791854,3
hosteleria,cafe,Federal Café,-3.7092373,40.4270528,079,01,43.76241536791854,5
hosteleria,bar,Kramer,-3.7084532,40.4271434,079,01,43.76241536791854,4
hosteleria,bar,Café Moderno,-3.70847,40.427306,079,01,43.76241536791854,4
hosteleria,pub,Moloko Sound Club,-3.7080056,40.4274852,079,01,43.76241536791854,3
hosteleria,cafe,Guagon,-3.705443,40.4299892,079,07,43.76241536791854,1
hosteleria,restaurant,NA,-3.7051894,40.4307372,079,07,43.76241536791854,2
hosteleria,bar,Bar Iberia,-3.7052903,40.4298678,079,07,43.76241536791854,1
hosteleria,restaurant,Menomale,-3.7063016,40.4285013,079,01,43.76241536791854,1
hosteleria,cafe,Café Minber,-3.7051951,40.4296557,079,07,43.76241536791854,5
hosteleria,restaurant,AviBurger,-3.7057437,40.4303735,079,07,43.76241536791854,3
hosteleria,restaurant,Casacamu,-3.7055431,40.4315637,079,07,43.76241536791854,4
hosteleria,restaurant,El Retoñar,-3.7062696,40.4286119,079,01,43.76241536791854,4
hosteleria,cafe,Friend's Coffee,-3.708136,40.4314648,079,07,43.76241536791854,2
turismo,hotel,Gran Hotel Conde Duque,-3.7077583,40.430931,079,07,43.76241536791854,4
hosteleria,restaurant,La Tapa,-3.7056806,40.4305398,079,07,43.76241536791854,5
hosteleria,restaurant,Espetinhos,-3.7063252,40.4284212,079,01,43.76241536791854,4
hosteleria,pub,Monasterio,-3.7086187,40.4315051,079,07,43.76241536791854,4
hosteleria,restaurant,Tabernas Acuerdo 2,-3.7053219,40.430347,079,07,43.76241536791854,3
hosteleria,bar,Bar Sánchez,-3.7101988,40.4317708,079,07,43.76241536791854,2
hosteleria,cafe,Café Mezzo,-3.7090284,40.431709,079,07,43.76241536791854,1
hosteleria,biergarten,El Greco,-3.7116123,40.4316484,079,07,43.76241536791854,3
hosteleria,restaurant,En Guay Si,-3.7112184,40.4317825,079,07,43.76241536791854,2
hosteleria,restaurant,Sushi Bao,-3.7113016,40.4316465,079,07,43.76241536791854,4
hosteleria,restaurant,Alcobilla,-3.7134029,40.4334361,079,07,43.76241536791854,4
hosteleria,restaurant,Bar Leonés,-3.7132698,40.4317019,079,07,43.76241536791854,5
hosteleria,restaurant,La Lorena,-3.7129637,40.4318614,079,07,43.76241536791854,4
hosteleria,restaurant,London,-3.7128413,40.4318597,079,07,43.76241536791854,2
hosteleria,bar,Los Chicos,-3.7134979,40.433136,079,07,43.76241536791854,3
hosteleria,restaurant,Membibre,-3.7130004,40.4349117,079,07,43.76241536791854,1
hosteleria,restaurant,Paulo,-3.7132869,40.4352418,079,07,43.76241536791854,5
hosteleria,restaurant,Prasad,-3.7132681,40.4319923,079,07,43.76241536791854,5
hosteleria,bar,Bukavu,-3.7140351,40.4352708,079,07,43.76241536791854,5
hosteleria,cafe,C@ffe.it,-3.7141753,40.4352928,079,07,43.76241536791854,4
comercio,bookshop,Fragua,-3.7141459,40.4359928,079,07,43.76241536791854,3
